,Title,Lyrics,Unnamed: 0
182,I ja ją ,"Paryż na wiosnę cudny jest
Ja z opowiadań o tym wiem
Dlaczego pytasz mnie się, bo
Byłem pijany w sztok. 
Krąg nieba znaczył miasta kres
Czego nie czynie o niej też
Jean Paul Belmondo, kto jak kto
Alain Delon, Sofie Marso
Jeśli dociągnę po dnia kres
Zimno raz raz gorąco jest
Jeśli uderzę znowuż gdzie
Czy wieża słyszy mnie?

I ja ją i ja ją
I ja ją.
I ja ją i ja ją
I ja ją

I ja ją i ja ją
I ja ją.
I ja ją i ja ją
I ja ją

Na tej pustyni nie ma cienia
Doczekać daj uspokojenia
Strach zżera duszę, to się wie.
Marianna kocha mnie.

I ja ją i ja ją
I ja ją.
I ja ją i ja ją
I ja ją

I ja ją i ja ją
I ja ją.
I ja ją i ja ją
I ja ją

Siostro poczekaj, jeszcze nie.
Nie powiedziałem czego chcę
Mijają czasy, a ja ją
Dopadnę w końcu z kąta w kąt.
Ostatnie pokolenie wie, 
Kto zaczął wielkie wojny dwie
Dwie wojny każda jedna zła
Niewola rodzi strach,

I ja ją i ja ją
I ja ją.
I ja ją i ja ją
I ja ją                         x6",67.0
183,Idiota stąd ,"Ja muszę mieć kutasa na prąd
Ażebyście panie poczuły go
Ja muszę mieć i króla i pana
Bez bata chujnia mnie pogania

Ja, ja, ja! Ja muszę to mieć!
Ja! Ja muszę to chcieć!
Ja! Ja muszę to mieć!
Ja! Ja muszę tego chcieć!

A po angielsku ani w ząb
Metr osiemdziesiąt, włosy blond
A po rosyjsku - kurwa mać
Na straży Twojej będę stać

Ja muszę mieć reaktor HD
Równie walący jak DDT
Ja muszę mieć wodza swojego
I bohatera narodowego

Ja, ja, ja! Ja muszę to mieć
Ja! Ja muszę to chcieć!
Ja! Ja muszę to mieć!
Ja! Ja muszę tego chcieć!

A po angielsku ani w ząb
Metr osiemdziesiąt, włosy blond
A z rosyjskiego - tolka chuj
Ty zawsze wiernie przy mnie stój

Jestem idiotą - to jedno wiem
Nie mieszaj nigdy dobra ze złem
Jestem idiotą, idiotą stąd
Ja muszę mieć kutasa na prąd",68.0
184,Idź przodem ,"Psy w norze leżąc bez siły 
Lizały swoje rany 
Po walce o przetrwanie 
Oblepiały ropą ściany 
Nie mając już sił zupełnie 
Ujrzawszy tedy ludzi 
Nie miały na walkę sił 
Jakże ona ich trudzi 

Idź przodem 
Idź przodem 
Idź przodem 
Idź przodem, stary, niech wiedzą 
Że mamy pokojowe zamiary... 

Wódz oczy wzniósł ku niebu 
Wzywając je na świadka 
Pokoju chcąc nad życie 
Przysięgał na krew matki 
Posyłając jednocześnie 
Pancernych dwieście dywizji 
Ale przodem oficera 
Bez żadnej amunicji 

Idź przodem 
Idź przodem 
Idź przodem 
Idź przodem, stary, niech wiedzą 
Że mamy pokojowe zamiary... 

Haa... 
Tak w mieście z nazwy nieznanym 
Idę razem z kolegami 
Zza rogu się wychyla 
Brudna wataha z bejsbolami 
Widząc, że szykuje się coś bardzo, bardzo, bardzo niedobrego 
Wypychamy raźno do przodu 
Kolegę najmniejszego 

Idź przodem 
Idź przodem 
Idź przodem 
Idź przodem, stary, niech wiedzą 
Że mamy pokojowe zamiary... 

",69.0
185,Inżynierowie z Petrobudowy ,"Nie pękaj koleś, nie łam sie przecie A,d 
To o nas wczoraj stało w gazecie A,d 
Pisała sama ""Trybuna Ludu"" g,d 
Że nas ogarnia romantyzm budów A,d 
W takim pisaniu nie ma usterek C,F 
Postaw literek, niech brzękną szkła D,g 
Przed nami naród odkrywa głowy A,d 
Inżynierowie z Petrobudowy A,d 
Kładziemy lachę, niech brzękną szkła g,d 
Budowniczowie na 102 A,d 

Pić życia rozkosz, a cóż nam to szkodzi 
Nawet PKS do nas dochodzi 
A w zeszłe święto miałem kobite 
Co miała obie nogi umyte 
W Warszawie Ptaszyn niech zdziera płuca 
Niech tańczy Gruca, Holoubek gra 
My tutaj mamy program gotowy 
Inżynierowie z Petrobudowy 
Kładziemy lachę, niech brzękną szkła 
Budowniczowie na 102 

Ciężko się żyje o suchym chlebie 
Za to nikt grobów nam nie rozgrzebie 
Szatkuj dwie zmiany zimą i latem 
Wyśpisz się w piachu pod kombinatem 
Rąk trzeba wiele, pomników mało 
Kogoś złamało, lecz życie trwa 
Więc niechaj zabrzmi slogan bojowy 
Inżynierowie z Petrobudowy 
Kładziemy lachę, niech brzękną szkła 
Budowniczowie na 102 

Choć nie ma w kabzie srebra ni złota 
Przyda się przecież nasza robota 
Dopchamy wreszcie w ktorymś tam roku 
Do wojny co to ma być o pokój 
Co oszczędzimy to ktoś ukradnie 
Idzie składnie jakoś się pcha 
Więc wykonajmy plan narodowy 
Inżynierowie z Petrobudowy 
Kładziemy lachę, niech brzękną szkła 
Budowniczowie na 102.",70.0
186,Ja wiem to ,"W domu trąd, tylko nie wiem skąd on 
Świata nie rozumiem, życia w nim nie umiem 
W domu trąd nie jest znikąd 
Czasem czuję tego trądu swąd 
Polowania jeden na drugiego 
Kochaj bliźniego jak siebie samego 
Wiem to, że wiem, że nic nie wiem 
Wiem, że nic nie wiem, w ciągłej potrzebie 

Ja wiem to, ja wiem to 
Ja wiem, że nie wiedzą co czynią 
Wiem to, ja wiem to 
I co z tego? 

Ja wiem to, ja wiem to 
Ja wiem, że nie wiedzą co czynią 
Wiem to, ja wiem to 
I co z tego? 

Mam w ustach krew, zabrano mi je 
Mówiłem co chciałem, teraz nie 
W ustach krew, wypełnia mi je 
Czuję strach na dnie 
W moich rękach miecz, unoszę go w górę 
Potem do przodu z wojny chórem 
W rękach krew, na rękach krew 
W rękach miecz i ciągła krew 

Ja wiem to, ja wiem to 
Ja wiem, że nie wiedzą co czynią 
Wiem to, ja wiem to 
Ja wiem, że nie wiedzą co czynią 
Wiem to, ja wiem to 
Ja wiem, że nie wiedzą co czynią 
Wiem to, ja wiem to 
I co z tego? 

Ja wiem to, ja wiem to 
Ja wiem, że nie wiedzą co czynią 
Wiem to, ja wiem to 
I co z tego? 

Ja wiem to, ja wiem to 
Ja wiem, że nie wiedzą co czynią 
Wiem to, ja wiem to 
I co z tego? 

Hehe... 
A to nie jest manifest pacyfistyczny 
To nie jest manifest żaden 
Chyta chłopców dużych i małych 
Pleban jest pedałem 
Nasz burmistrz jest złodziejem 
Słyszę, że źle się tu dzieje 
Wiadomo, niedziela nad ranem 
Czapkujemy im z oddaniem 

Mój świat, powiadam, jest chory 
Władają nim potwory 
Jest coraz bardziej normalne 
Tylko to co jest bardziej nachalne 
Najlepsze jest to co się sprzeda 
Chujowe to co sprzedać się nie da 
Każdy to widzi, w środku miasta 
Statua z gówna wyrasta 

Ja wiem to, ja wiem to 
Handlujesz moją panienką 
Ja wiem to, ja wiem to 
Tia... 
Ja wiem to, ja wiem to 
Handlujesz moją panienką 
Ja wiem to, ja wiem to, karate 

W tym mieście zło zalewa dobro 
W tych czasach dobro nisko upadło 
Brak idei wszystkich jednoczy 
Kilku nie może zjednoczyć 
W gnieździe trąd, wiem skąd on 
Czuję tego trądu swąd 
Wiem to, że wiem, że nic nie wiem 
Wiem, że nic nie wiem w potrzebie 

Ja wiem to, ja wiem to 
Ja wiem, że nie wiedzą co czynią 
Wiem to, ja wiem to 
I co z tego? 

Ja wiem to, ja wiem to 
Ja wiem, że nie wiedzą co czynią 
Wiem to, ja wiem to 
I co z tego? 

Ja wiem to, ja wiem to 
Ja wiem, że nie wiedzą co czynią 
Wiem to, ja wiem to 
I co z tego? 

Ja wiem to, ja wiem to 
Ja wiem, że nie wiedzą co czynią 
Wiem to, ja wiem to 
I co z tego?",71.0
187,Jaką cenę możesz zapłacić ,"This crowd ain't no clean 
This crowd is dirty 
This crowd ain't no clean 
Say and it's so dirty 
This crowd smells no good living in it no easy 
You can find one man higher, the other on the bottom lays, I say 

What price could you pay for the freedom from society? 
What price could you pay for the freedom from society? 
What price could you pay for the freedom from society? 
I say! 

In this crowd I can't be with you 
You can't be with me, I say 
You can find one man higher 
Then other on the bottom lays, I say 

What price could you pay for a changing your destiny? 
What price could you pay for a changing your destiny? 
What price could you pay for a changing your destiny? 
What price could you pay for a changing your destiny? 
What price could you pay for a changing your destiny? 
What price, price, price could you pay for a changing your destiny? 
What price could you pay for the freedom from society? 
What price could you pay for a changing your destiny? 
What price could you pay for a changing your destiny? 
I say... 

What price could you pay for a changing your destiny?",72.0
188,Jatne ,"Mężczyźni w czerni są bardziej pazerni 
Mężczyzn w bieli nic nie dzieli 
Mężczyzn bez ubrań nie trudno jest ubrać 
Kobiety w ciąży są gorące 

Jatne, 
Jatne,
Jatne, 
Jatne, 

Żona proboszcza spadła ze schodów 
Potłukła się przy tym dotkliwie 
Teraz powoli kuśtyka o lasce 
Proboszcz zaś żyje szczęśliwie 

A ja leżę na wyrze, przerzucam kanały 
Lektury już dawno olałem 
Gapię się tępo zjadając but w sosie 
I patrząc na dramat w kosmosie 

A tu jeden piosenkarz znany i gruby 
Wystąpić chciał kiedyś z playbacku 
Głos mu odjęło i upadł zemdlony 
Bóg go oduczył tego, tego 

Jatne, 
Jatne, 
Jatne, 
Jatne, 

Ho... 
Przyszedł raz Breżniew w dzień do fryzjera 
A fryzjer ujebał mu rękę 
Tyle jest spraw na tym świecie poważnych 
By o nich napisać piosenkę, ho... 

Jatne, 
Jatne, 
Jatne, 
Jatne. 
",73.0
189,Jeśli będziesz tam ,"Kara za winy może być tylko jedna
Nie ma co tu kryć, trzeba z Bogiem się pojednać
Czym więcej nalejemy tym dalej pojedziemy
I za swoje czyny pewnie kiedyś odpowiemy

Pracuje się dla mnie, nie pracuje się ze mną
Ale to nie znaczy, że jest mi wszystko jedno
Nie ma czasu na dyskusje, będą tutaj reperkusje
Ale musisz wiedzieć, Ty wiedz jedno, że

Jeśli będziesz tam, 
Będziesz tam
Będziesz tam
Będziesz tam
Będziesz tam ja, ja za tobą / x3

Czy jest sąd po śmierci, czy dopiero ostateczny?
Jeśli jest, czy zasłużyłem na tak zwany żywot wieczny?
Moja pani dużo pije, moja pani mnie bije
A jak ktoś koło mnie pije, to i w końcu ja wypije

Jeśli będziesz tam, 
Będziesz tam
Będziesz tam
Będziesz tam
Będziesz tam ja, ja za tobą / x3

Czy to o czym opowiadam to jest takie bardzo ważne
Inaczej z wrażenia zupełnie nie zasnę
Bowiem tyle do zrobienia jeszcze tutaj na mnie czeka
Karawana poszła dalej tylko pies z tyłu szczeka

Jeśli będziesz tam, 
Będziesz tam
Będziesz tam
Będziesz tam
Będziesz tam ja, ja za tobą / x7",74.0
190,Jeśli chcesz odejść odejdź. ,"Znowu dom pusty dziś nocą 
Cisza aż grzmi
Świec płomienie próżno się 
Złocą, nie skrzypną drzwi
Milczeć będzie moja gitara
Słychać będzie bicie zegara
Ja zrozumieć wszystko się staram
Mówiłem Ci

Jeśli zechcesz odejść - odejdź
Jeśli zechcesz - wróć
Nic się przecież w nas 
Nie zmieni przez te dni
Wciąż tak samo serca będzie 
Czas tęsknotą truć
Świat jak był zostanie zły

Choć do dziś żar rąk splecionych 
Czuje każdy nerw
Choć w pamięci pięknych wspomnień moc
Nie umkniemy samotności co nas żre jak czerw
Odkąd spadła na nas w tamtą noc

Jeśli zechcesz wrócić - wracaj
Jeśli odejść - idź
To nieważne z kim 
I wszystko jedno gdzie 
Już na zawsze tamto będzie 
W sercach nam się tlić 
Jak neonowy szyld
Gdzie jesteś?

Choć do dziś żar rąk splecionych 
Czuje każdy nerw
Choć w pamięci pięknych wspomnień moc
Nie umkniemy samotności co nas żre jak czerw
Odkąd spadła na nas w tamtą noc

Więc jeśli zechcesz wrócić - wracaj
Jeśli odejść - idź
To nieważne z kim 
I wszystko jedno gdzie 
Już na zawsze tamto będzie 
W sercach nam się tlić 
Jak neonowy szyld
Gdzie jesteś?
Już na zawsze tamto będzie 
W sercach nam się tlić 
Jak neonowy szyld
Gdzie jesteś?",75.0
191,Jeźdźcy ,"Jadą czterej jeźdźcy, jadą 
Jadą czterej jeźdźcy, jadą czterej
Jeźdźcy jadą, jadą czterej
Jadą czterej jeźdźcy, jadą, czterej, jadą...

Pierwszy niesie ci głód 
Tak, pierwszy niesie ci głód 
Pierwszy niesie ci głód 
Pierwszy niesie ci głód 
Niesie ci głód i pragnienie 
Pierwszy niesie ci głód 
Nie będziesz już nigdy syty 
Nigdy nie będziesz już 
Pierwszy niesie ci głód 
Głód w każdym miejscu twego ciała 
Niesie ci głód, którego nie chcesz, a który dostaniesz i tak 

Jadą czterej jeźdźcy, jadą 
Jadą czterej jeźdźcy, jadą czterej
Jeźdźcy jadą, jadą czterej
Jadą czterej jeźdźcy, jadą, czterej, jadą...

Drugi niesie ci wojnę 
Tak, drugi niesie ci wojnę 
Drugi niesie ci wojnę 
Drugi niesie ci wojnę 
Niesie ci wojnę na wschodzie 
Na zachodzie niesie ci 
Nie zaznasz już spokoju 
Huk armat budzić cię będzie 
Drugi niesie ci wojnę 
Wojnę wokół całego ciebie 
Niesie ci wojnę, której nie chcesz, a którą dostaniesz i tak 

Jadą czterej jeźdźcy, jadą 
Jadą czterej jeźdźcy, jadą czterej
Jeźdźcy jadą, jadą czterej
Jadą czterej jeźdźcy, jadą, czterej, jadą...

Trzeci niesie ci śmierć 
Tak, trzeci niesie ci śmierć 
Niesie śmierć twoim bliskim 
Nieznajomym twym niesie ją 
Trzeci niesie ci śmierć 
Śmierć duszy twej i twego ciała 
Niesie ci śmierć której nie chcesz, a którą dostaniesz i tak 
Lecz nie trać nadziei, nadziei nie trać 
Nadziei nie trać 
Tracić nie wolno 
Czwarty jedzie z nimi
On potężniejszy jest od tamtych trzech 
On niesie ci miłość i wiarę 
I miłość i wiarę, nadzieję dla ciebie ma 
Niesie ci słońce i gwiazdy 
On potężniejszy jest od tamtych trzech...",76.0
192,July morning ,"There I was on a July morning 
I was looking for love 
With the strength 
Of a new day dawning 
And the beautiful sun 

With the sound 
Of the first bird singing 
I was leaving for home 
With the day 
And the night behind me 
Yeah! And the road of my own 

And the day 
And the resolution 
I'll be looking for you 
La, la, la, la-la 
La, la, la, la-la 
La, la, la... 

I've been looking for love 
In the strangest places 
Wasn't a stone 
That I left unturned? 
I must have tried more 
Than a thousand faces 
But not one was aware 
Than one I have 

In my mind 
In my heart 
In my soul 

La, la, la, la-la 
La, la, la, la-la 
La, la, la... 

... 

In my heart 
In my mind 
In my soul 

La, la, la, la-la 
La, la, la, la-la 

La, la, laaa... 
La, la, laaa... 
La, la, laaa... 
La, la, laaa... 

... 

Dziękujemy to wszystko na dziś 
Do widzenia!",77.0
193,Jutro wszystko się zmieni ,"Jeśli tylko przyjdzie czas
A na pewno Ty w nadmiarze go masz, o tak
Zakopałem w moim ogrodzie 
To co złe jest w moim narodzie

Piachem wszystko przysypałem
Drugą warstwę ziemi dałem
I zalałem to betonem
Niechaj demon tutaj płonie
Grzechy, podłość i występek
Wszystkie czyny złe, przeklęte
Zakopałem jak umiałem
Zło narodu zasypałem

Zapamiętaj ten dzień!
Zapamiętaj ten dzień!
Zapamiętaj ten dzień!
Zapamiętaj ten dzień!

Fotografie pamiątkowe
By utrwalić wydarzenie takie przełomowe
Aby nie zapomnieć tego co się tutaj wydarzyło
Aby zawsze z nami to wspomnienie było

Zapamiętaj ten dzień!
Zapamiętaj ten dzień!
Zapamiętaj ten dzień!
Dzisiaj wszystko zmieni się!

Jeśli tylko przyjdzie na to pora
Pewno się z ochotą nie uporasz, nie uporasz
Zakopałem za domem w lesie
To co człowiek złego ze sobą niesie

Barwy walki, karabiny, 
Poszczepiane skurwysyny
Co mordują się nawzajem,
Napadają inne kraje
Politycy z potylicy
I wojskowi z zagranicy
Strach i pycha jeszcze dycha
Ale kopie w okolicy

Zapamiętaj ten dzień!
Zapamiętaj ten dzień!
Zapamiętaj ten dzień!
Zapamiętaj ten dzień!

Zakończone zakopanie
Tu już nic się więcej złego nie stanie, nie stanie
Nie ma diabła w okolicy
Uciekł albo schował się do piwnicy

Zapamiętaj ten dzień!
Zapamiętaj ten dzień!
Zapamiętaj ten dzień!
Dzisiaj wszystko zmieni się!",78.0
194,Karinga ,"To taki szlak, którym szłem,
Na którym ostro grałem
Z ręki do ręki
Nędza bo nędza
Nigdy się nie oszczędzałem

Niemyte dusze
Palcem poruszę
Czy zapobiegnę znów ?
Przy stole krzesło czeka na Ciebie
Mógłbym umrzeć tu
Hej!
Mógłbym umrzeć tu!
Mógłbym umrzeć tu!
Mógłbym umrzeć tu!

Czy oskarżony jest świadomy
O co jest oskarżony ?
Czekam niezdarnie
Niecodzień karnie
Czy zechcesz wrócić tu ?

Nadchodzi czas, kolejny raz
Sam sobie nie pomogę
Tułam tu się
Jedno co wiem
Żyć bez Ciebie nie mogę

Karinga nic nie szkodzi!
Karinga nie ten czas!
Szalony sztorm nadchodzi!
Wiatr wieje wokół nas!

Kiedy załamie się hardy kark
I kiedy wszystko zamilknie
Kara znana i ogłoszona
I kary tej nie uniknę
Znieruchomiały czekam na Ciebie
Mógłbym umrzeć tu
Modlitwa niema, modlitwa pusta
Mógłbym umrzeć znów
Hej!
Mógłbym umrzeć tu!
Mógłbym umrzeć tu!
Mógłbym umrzeć tu!

Otumanionym sercem kołaczę
Takim sam siebie nie znałem
Jaka to drogą, którą szłem
Na której ostro grałem ?
Przy stole krzesło czeka na Ciebie
Ja nie ruszę przed siebie
Tułam się tutaj, tułam tu się
Nie mogę żyć bez Ciebie

Karinga nic nie szkodzi!
Karinga nie ma Cię!
Dlaczego nie czekałaś bym opamiętał się ?!

Karinga nic nie szkodzi!
Karinga przez ten czas!
Szalony wiatr nadchodzi!
To nie był czas dla nas!",79.0
195,Kasta pianistów ,"Kasta Pianistów, Pianistów Kasta 
Ja boję się Kasty, ja uciekam z miasta 
Kasta Pianistów, Pianistów Kasta 
Jak wielka warstwa, jak pasty warstwa 

Kasta Pianistów, Pianistów Kasta 
Przeczekam Kastę, ja będę z miasta 
Kasta Pianistów, Pianistów Kasta 
Puszcza korzenie i w głowę mi wrasta 

Taka jest moja koncepcja, tak ja to widzę 
Oni wadliwi myśliwi, ja jestem prawdziwy myśliwy! 

Kasta Pianistów, Pianistów Kasta 
Gram sam ze sobą i trawa wyrasta 
Kasta Pianistów, Pianistów Kasta 
Ja zniszczę Kastę, wrócę do miasta 

Taka jest moja koncepcja, tak ja to widzę 
Oni wadliwi myśliwi, ja jestem prawdziwy myśliwy 
Taka jest moja koncepcja, tak ja to widzę 
Oni wadliwi myśliwi, ja jestem prawdziwy myśliwy 
Taka jest moja koncepcja, tak ja to widzę 
Oni wadliwi myśliwi, ja jestem prawdziwy myśliwy 
Taka jest moja koncepcja, tak ja to widzę 
Oni wadliwi myśliwi, ja jestem prawdziwy myśliwy 
Taka jest moja koncepcja, tak ja to widzę 
Oni wadliwi myśliwi, ja jestem prawdziwy myśliwy.",80.0
196,Kasta pianistów (live 1986 wersja klubowa) ,"1.
W pokoju w wiejskim domu gra ruda flecistka,
Przez okno wjeżdżają jej we włosy promienie słońca,
Gra flecistka płynąco patrząc żywo na pianistę,
Srebrny flet błyszczy w słońcu,
To duży pianista, to duży pianista,
Gra duży pianista, gra duży pianista.
2.
Przez okno wiejskiego domu widać wiejski ogród,
Zza firanek zaglądają do pokoju ciekawe drzewa,
Gra flecistka płynąco patrząc żywo na pianistę,
Srebrny flet  błyszczy w słońcu błyszczy jak mokry lód,
To dom kasty pianistów, dom kasty pianistów, 
To dom kasty pianistów, dom kasty pianistów.

3.
Tak razem grają w wiejskim domu flecistka i pianista,
Nad [?] głośniej głośniej 
Spogląda flecistka jakże piękny pianista,
Spogląda pianista [?]
Kasta pianistów, pianistów kasta,
Ona bała się w nocy i uciekła z miasta,
Kasta pianistów, pianistów kasta,
Jak wielka warstwa, jak pasty warstwa,
Kasta pianistów, pianistów kasta,
Grała sama ze sobą, gdzie trawa wyrasta,
Kasta pianistów, pianistów kasta,
Puszcza korzenie i w głowę jej wrasta.
Taka jest moja koncepcja, tak ja to widzę,
Oni wadliwi myśliwi, ja jestem prawdziwy myśliwy.
4.
W pokoju w wiejskim domu leży ruda flecistka,
Przez okno jej wjeżdżają we włosy podmuchy wiatru,
Gra flecistka płynąco żywo patrząc żywo na pianistę, 
Nie gra flecistka we krwi jej ręce ma pianista.
Kasta pianistów, pianistów kasta,
Kto zwycięży kastę, ten będzie ze mną,
Kasta pianistów, pianistów kasta
Kto zniszczy kastę, ten wróci do miasta,
Taka jest moja koncepcja, tak ja to widzę,
Oni wadliwi myśliwi, ja jestem prawdziwy myśliwy, 
Taka jest moja koncepcja, tak ja to widzę,
Oni wadliwi myśliwi, ja jestem prawdziwy myśliwy, 
Taka jest moja koncepcja, tak ja to widzę,
Oni wadliwi myśliwi, ja jestem prawdziwy myśliwy, 
Taka jest moja koncepcja, tak ja to widzę,
Oni wadliwi myśliwi, ja jestem prawdziwy myśliwy, 
Taka jest moja koncepcja,
Tak ja to widzę-widzę-widzę,
Oni wadliwi myśliwi,
Ja jestem prawdziwy myśliwyy...",81.0
